X;Y;X_COORD;Y_COORD;ADMI4;ADMI5;TOPONYMIE;ID_0;ISO;NAME_0;ID_1;NAME_1;ID_2;NAME_2;ID_3;NAME_3;ID_4;NAME_4;VARNAME_4;CCN_4;CCA_4;TYPE_4;ENGTYPE_4;Code_uniqu;urban_popR;urban_popD;urban_popA;urban_popC;urban_popP;urban_po_1;urban_po_2;urban_po_3;urban_po_4;urban_po_5;urban_po_6;urban_po_7;urban_po_8;CU_ville;X_wgs84;Y_wgs84
-13.99281103;16.29664986;607605;1802015;8212;8212002;Bitto;201;SEN;Senegal;11;Saint-Louis;34;Podor;86;Cas Cas;325;Mery;;422010;4220103;Commune;Commune;Saint-Louis/Podor/Cas Cas/Mery;Saint-Louis;Podor;Cas-cas;CR MBOUMBA;12400;9494;9956.3425;;;;;;;;;
-13.98577792;16.27017724;608371;1799090;8212;8212017;Thioubalel;201;SEN;Senegal;11;Saint-Louis;34;Podor;86;Cas Cas;325;Mery;;422010;4220103;Commune;Commune;Saint-Louis/Podor/Cas Cas/Mery;Saint-Louis;Podor;Cas-cas;CR MBOUMBA;12400;9494;9956.3;;;;;;;;;
-13.95747886;16.26498702;611398;1798531;8212;8212015;Souraye;201;SEN;Senegal;11;Saint-Louis;34;Podor;86;Cas Cas;325;Mery;;422010;4220103;Commune;Commune;Saint-Louis/Podor/Cas Cas/Mery;Saint-Louis;Podor;Cas-cas;CR MBOUMBA;12400;9494;9956.3425;;;;;;;;;
-13.97398241;16.23497689;609651;1795202;8212;8212001;Abdallah;201;SEN;Senegal;11;Saint-Louis;34;Podor;86;Cas Cas;325;Mery;;422010;4220103;Commune;Commune;Saint-Louis/Podor/Cas Cas/Mery;Saint-Louis;Podor;Cas-cas;CR MBOUMBA;12400;9494;9956.3425;;;;;;;;;
-13.92333583;16.21286084;615077;1792783;8232;8232010;Diaranguel;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;329;Boke Dialloube;;422020;4220201;Commune;Commune;Saint-Louis/Podor/Salde/Boke Dialloube;Saint-Louis;Podor;Salde;CR PETE;12219;;;;;;;;;;;
-13.89594284;16.18620934;618021;1789850;8232;8232028;Wassetake;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;329;Boke Dialloube;;422020;4220201;Commune;Commune;Saint-Louis/Podor/Salde/Boke Dialloube;Saint-Louis;Podor;Salde;CR PETE;12219;1;;;;;;;;;;
-13.89448159;16.18153772;618180;1789334;8232;8232001;Barobe;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;329;Boke Dialloube;;422020;4220201;Commune;Commune;Saint-Louis/Podor/Salde/Boke Dialloube;Saint-Louis;Podor;Salde;CR PETE;12219;1205;;;;;;;;;;
-13.99054203;16.17635679;607913;1788708;8232;8232002;Bibe;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;329;Boke Dialloube;;422020;4220201;Commune;Commune;Saint-Louis/Podor/Salde/Boke Dialloube;Saint-Louis;Podor;Salde;CR PETE;12219;12056;;;;;;;;;;
-13.97812849;16.1711724;609243;1788141;8232;8232011;Diongui;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;329;Boke Dialloube;;422020;4220201;Commune;Commune;Saint-Louis/Podor/Salde/Boke Dialloube;Saint-Louis;Podor;Salde;CR PETE;12219;1205;;;;;;;;;;
-13.98445392;16.17066033;608567;1788081;8232;8232024;Sinthiou Diongui;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;329;Boke Dialloube;;422020;4220201;Commune;Commune;Saint-Louis/Podor/Salde/Boke Dialloube;Saint-Louis;Podor;Salde;CR PETE;;;;;;;;;;;;
-13.88509696;16.16040119;619196;1787001;8232;8232023;Salde;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;329;Boke Dialloube;;422020;4220201;Commune;Commune;Saint-Louis/Podor/Salde/Boke Dialloube;Saint-Louis;Podor;Salde;CR PETE;12219;12056;;;;;;;;;;
-13.9650378;16.15605014;610651;1786475;8232;8232025;Tikite;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;329;Boke Dialloube;;422020;4220201;Commune;Commune;Saint-Louis/Podor/Salde/Boke Dialloube;Saint-Louis;Podor;Salde;CR PETE;12219;1205;;;;;;;;;;
-13.7248421;16.14631499;636341;1785542;8231;8231019;Sinthiou A. Mayram;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA ;;;;;;;;;;;;
-13.4984533;16.13521519;660560;1784477;7212;7212013;Molle Walo;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;277;Dabia Obedji;;1112010;11120103;Commune;Commune;Matam/Matam/Agnam Civol/Dabia Obedji;Saint-Louis;Matam;Agnam Civol;CR DABIA;138;;;;;;;;;;;
-13.92801036;16.14233574;614618;1784978;8232;8232021;Ngouye;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;329;Boke Dialloube;;422020;4220201;Commune;Commune;Saint-Louis/Podor/Salde/Boke Dialloube;Saint-Louis;Podor;Salde;CR PETE;12219;1205;;;;;;;;;;
-13.96183052;16.11644357;611016;1782095;8232;8232013;Gadiobe;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;329;Boke Dialloube;;422020;4220201;Commune;Commune;Saint-Louis/Podor/Salde/Boke Dialloube;Saint-Louis;Podor;Salde;CR PETE;12219;120;;;;;;;;;;
-13.54065249;16.12731086;656053;1783570;7212;7212006;Gababe Pecheurs;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;277;Dabia Obedji;;1112010;11120103;Commune;Commune;Matam/Matam/Agnam Civol/Dabia Obedji;Saint-Louis;Matam;Agnam Civol;CR DAB;;;;;;;;;;;;
-13.54650814;16.1256698;655428;1783384;7212;7212007;Gababe Peulh;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;277;Dabia Obedji;;1112010;11120103;Commune;Commune;Matam/Matam/Agnam Civol/Dabia Obedji;Saint-Louis;Matam;Agnam Civol;CR DABIA;;;;;;;;;;;;
-13.71520098;16.11437877;637394;1782015;7213;7213006;Diorbivol Station;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;278;Orefonde;;1112010;11120102;Commune;Commune;Matam/Matam/Agnam Civol/Orefonde;Saint-Louis;Matam;Agnam Civol;CR ORE FONDE;;;;;;;;;;;;
-13.51164845;16.11614775;659164;1782357;7212;7212003;Dial Pecheur;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;277;Dabia Obedji;;1112010;11120103;Commune;Commune;Matam/Matam/Agnam Civol/Dabia Obedji;Saint-Louis;Matam;Agnam Civol;CR DABIA;;;;;;;;;;;;
-13.51465143;16.11715378;658842;1782466;7212;7212004;Dial Peulh;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;277;Dabia Obedji;;1112010;11120103;Commune;Commune;Matam/Matam/Agnam Civol/Dabia Obedji;Saint-Louis;Matam;Agnam Civol;CR DABIA;13;;;;;;;;;;;
-13.61060211;16.11357911;648582;1781999;7211;7211014;Sinthiou Boumack;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;276;Agnam Civol;;1112010;11120101;Commune;Commune;Matam/Matam/Agnam Civol/Agnam Civol;Saint-Louis;Matam;Agnam Civol;CR AGNA;;;;;;;;;;;;
-13.71537505;16.12074283;637371;1782719;7213;7213005;Diorbivol Pecheurs;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;278;Orefonde;;1112010;11120102;Commune;Commune;Matam/Matam/Agnam Civol/Orefonde;Saint-Louis;Matam;Agnam Civol;CR ORE FOND;;;;;;;;;;;;
-13.62587666;16.10716148;646953;1781278;7211;7211011;Ndiaffane Sorokoum;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;276;Agnam Civol;;1112010;11120101;Commune;Commune;Matam/Matam/Agnam Civol/Agnam Civol;Saint-Louis;Matam;Agnam Civol;CR AG;;;;;;;;;;;;
-13.62810666;16.10645277;646715;1781198;7211;7211010;Ndiaffane Belithinde;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;276;Agnam Civol;;1112010;11120101;Commune;Commune;Matam/Matam/Agnam Civol/Agnam Civol;Saint-Louis;Matam;Agnam Civol;CR ;;;;;;;;;;;;
-13.9475557;16.1051201;612549;1780850;8232;8232022;Pete;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;329;Boke Dialloube;;422020;4220201;Commune;Commune;Saint-Louis/Podor/Salde/Boke Dialloube;Saint-Louis;Podor;Salde;CR PETE;12219;12056;;;;;;;;;;
-13.70170338;16.10233035;638846;1780691;7213;7213004;Diowguel;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;278;Orefonde;;1112010;11120102;Commune;Commune;Matam/Matam/Agnam Civol/Orefonde;Saint-Louis;Matam;Agnam Civol;CR ORE FONDE;7493;812;;;;;;;;;;
-13.86512392;16.12032619;621356;1782579;8232;8232025;Winding;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOUCOULEUR;;;;;;;;;;;;
-13.6740372;16.0927516;641812;1779650;7213;7213013;Thiasky;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;278;Orefonde;;1112010;11120102;Commune;Commune;Matam/Matam/Agnam Civol/Orefonde;Saint-Louis;Matam;Agnam Civol;CR ORE FONDE;7493;8120;;;;;;;;;;
-13.51664926;16.08608686;658653;1779027;7212;7212005;Diongto;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;277;Dabia Obedji;;1112010;11120103;Commune;Commune;Matam/Matam/Agnam Civol/Dabia Obedji;Saint-Louis;Matam;Agnam Civol;CR DABIA;13870;;;;;;;;;;;
-13.86185107;16.08918816;621725;1779136;8231;8231024;Toufnde Gande;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOUCO;;;;;;;;;;;;
-13.51325898;16.08568373;659016;1778985;7212;7212016;Syllanabe;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;277;Dabia Obedji;;1112010;11120103;Commune;Commune;Matam/Matam/Agnam Civol/Dabia Obedji;Saint-Louis;Matam;Agnam Civol;CR DABIA;1387;;;;;;;;;;;
-13.5045587;16.07659438;659954;1777986;7212;7212015;Sinthiou Diambor;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;277;Dabia Obedji;;1112010;11120103;Commune;Commune;Matam/Matam/Agnam Civol/Dabia Obedji;Saint-Louis;Matam;Agnam Civol;CR DA;;;;;;;;;;;;
-14.83203348;16.57207216;517919;1832224;8223;8223033;Sinthiou Diambo;201;SEN;Senegal;11;Saint-Louis;34;Podor;87;Gamadji Sarre;328;Guede Village;;422040;4220403;Commune;Commune;Saint-Louis/Podor/Gamadji Sarre/Guede Village;Saint-Louis;Podor;Ga;;;;;;;;;;;;;
-13.87388492;16.07065895;620449;1777079;8231;8231006;Galoya Peulh;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOUCOU;;;;;;;;;;;;
-13.83902186;16.06481441;624182;1776453;8231;8231021;Thillamol Diabanabes;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOY;;;;;;;;;;;;
-13.44719767;16.07497472;666092;1777852;7221;7221016;Guiraye;201;SEN;Senegal;9;Matam;28;Matam;73;Ogo;279;Bokidiawe;;1112020;11120201;Commune;Commune;Matam/Matam/Ogo/Bokidiawe;Saint-Louis;Matam;Ogo;CR BOKIDIAWE;20260;26497;34367.20421;;;;;;;;;
-13.91478518;16.0600777;616080;1775885;8231;8231012;Lougue Torobe;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOUCOU;;;;;;;;;;;;
-13.76848928;16.05927738;631731;1775884;8231;8231005;Diaba Lidoubes;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOUC;;;;;;;;;;;;
-13.49084362;16.0719702;661425;1777485;7221;7221013;Gaol;201;SEN;Senegal;9;Matam;28;Matam;73;Ogo;279;Bokidiawe;;1112020;11120201;Commune;Commune;Matam/Matam/Ogo/Bokidiawe;Saint-Louis;Matam;Ogo;CR BOKIDIAWE;20260;26497;34367.20421;;;;;;;;;
-13.82803996;16.07247367;625352;1777307;8231;8231008;Ganguel;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOUCOULEUR;;;;;;;;;;;;
-13.88384706;16.07289854;619382;1777321;8231;8231016;Maloum Diamel;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOUCOU;;;;;;;;;;;;
-13.83537508;16.0650025;624572;1776476;8231;8231022;Thillamol Dianancobe;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA;;;;;;;;;;;;
-13.85466136;16.06964402;622506;1776978;8231;8231007;Galoya Toucouleur;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA T;;;;;;;;;;;;
-13.42889016;16.04715028;668074;1774788;7221;7221015;Gaoudal II;201;SEN;Senegal;9;Matam;28;Matam;73;Ogo;279;Bokidiawe;;1112020;11120201;Commune;Commune;Matam/Matam/Ogo/Bokidiawe;Saint-Louis;Matam;Ogo;CR BOKIDIAWE;20260;26497;34367.20421;;;;;;;;;
-13.408303;16.06108764;670265;1776347;7221;7221003;Belel Pathe;201;SEN;Senegal;9;Matam;28;Matam;73;Ogo;279;Bokidiawe;;1112020;11120201;Commune;Commune;Matam/Matam/Ogo/Bokidiawe;Saint-Louis;Matam;Ogo;CR BOKIDIAWE;20260;26497;34367.20421;;;;;;;;;
-13.77386658;16.06192038;631154;1776173;8231;8231009;Harlao;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOUCOULEUR;9;;;;;;;;;;;
-13.91770692;16.05911627;615768;1775777;8231;8231011;Lougue Peulh;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOUCOU;;;;;;;;;;;;
-13.81434488;16.0614162;626824;1776092;8231;8231018;Mbolo Birane;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOUCOU;;;;;;;;;;;;
-13.92268635;16.05619467;615237;1775451;8231;8231013;Lougues Sebbes;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOUC;;;;;;;;;;;;
-13.76893991;16.05591761;631685;1775512;8231;8231015;Maloum Diaba;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOUCOU;;;;;;;;;;;;
-13.76144314;16.0544463;632488;1775354;8231;8231004;Diaba Dekele;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOUCOU;;;;;;;;;;;;
-13.80088073;16.05263699;628270;1775129;8231;8231017;Mbolo Aly Sidy;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOUC;;;;;;;;;;;;
-13.38082691;16.04813905;673216;1774937;7221;7221007;Diovol;201;SEN;Senegal;9;Matam;28;Matam;73;Ogo;279;Bokidiawe;;1112020;11120201;Commune;Commune;Matam/Matam/Ogo/Bokidiawe;Saint-Louis;Matam;Ogo;CR BOKIDIAWE;20260;26497;34367.20421;;;;;;;;;
-13.43133441;16.0453155;667814;1774583;7221;7221014;Gaoudal I;201;SEN;Senegal;9;Matam;28;Matam;73;Ogo;279;Bokidiawe;;1112020;11120201;Commune;Commune;Matam/Matam/Ogo/Bokidiawe;Saint-Louis;Matam;Ogo;CR BOKIDIAWE;20260;26497;34367.20421;;;;;;;;;
-13.72914744;16.04580617;635949;1774419;7213;7213003;Dialagnol;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;278;Orefonde;;1112010;11120102;Commune;Commune;Matam/Matam/Agnam Civol/Orefonde;Saint-Louis;Matam;Agnam Civol;CR ORE FONDE;7493;81;;;;;;;;;;
-13.44580986;16.04303506;666267;1774319;7221;7221002;Belel Ndiakir;201;SEN;Senegal;9;Matam;28;Matam;73;Ogo;279;Bokidiawe;;1112020;11120201;Commune;Commune;Matam/Matam/Ogo/Bokidiawe;Saint-Louis;Matam;Ogo;CR BOKIDIAWE;20260;26497;34367.20421;;;;;;;;;
-13.72595839;16.04609455;636290;1774453;7213;7213011;Orefonde;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;278;Orefonde;;1112010;11120102;Commune;Commune;Matam/Matam/Agnam Civol/Orefonde;Saint-Louis;Matam;Agnam Civol;CR ORE FONDE;7493;8120;;;;;;;;;;
-13.72636934;16.04025814;636250;1773807;7213;7213002;Dabia Orefonde;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;278;Orefonde;;1112010;11120102;Commune;Commune;Matam/Matam/Agnam Civol/Orefonde;Saint-Louis;Matam;Agnam Civol;CR ORE FONDE;74;;;;;;;;;;;
-13.44859112;16.03747904;665974;1773702;7221;7221027;Mow;201;SEN;Senegal;9;Matam;28;Matam;73;Ogo;279;Bokidiawe;;1112020;11120201;Commune;Commune;Matam/Matam/Ogo/Bokidiawe;Saint-Louis;Matam;Ogo;CR BOKIDIAWE;20260;26497;34367.20421;3;;;;;;;;
-13.44164897;16.03609114;666718;1773554;7221;7221033;Sangayel Boungou;201;SEN;Senegal;9;Matam;28;Matam;73;Ogo;279;Bokidiawe;;1112020;11120201;Commune;Commune;Matam/Matam/Ogo/Bokidiawe;Saint-Louis;Matam;Ogo;CR BOKIDIAWE;20260;26497;34367.2042;;;;;;;;;
-13.84080387;16.01367349;624023;1770794;8231;8231001;Boguel Belly Edy;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TO;;;;;;;;;;;;
-13.38174718;16.0186392;673143;1771672;7221;7221009;Dondou;201;SEN;Senegal;9;Matam;28;Matam;73;Ogo;279;Bokidiawe;;1112020;11120201;Commune;Commune;Matam/Matam/Ogo/Bokidiawe;Saint-Louis;Matam;Ogo;CR BOKIDIAWE;20260;26497;34367.20421;;;;;;;;;
-13.70268668;16.01840587;638799;1771405;7213;7213010;Ndiakir;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;278;Orefonde;;1112010;11120102;Commune;Commune;Matam/Matam/Agnam Civol/Orefonde;Saint-Louis;Matam;Agnam Civol;CR ORE FONDE;7493;8120;;;;;;;;;;
-13.83964254;16.01895493;624144;1771379;8231;8231002;Boguel Sinthiou;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOU;;;;;;;;;;;;
-13.85896029;16.01895906;622077;1771368;8231;8231023;Thillouki;201;SEN;Senegal;11;Saint-Louis;34;Podor;88;Salde;330;Mbolo Birane;;422020;4220202;Commune;Commune;Saint-Louis/Podor/Salde/Mbolo Birane;Saint-Louis;Podor;Salde;CR GALOYA TOUCOULEU;;;;;;;;;;;;
-13.70960843;16.01453395;638061;1770972;7213;7213001;Asnde Balla;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;278;Orefonde;;1112010;11120102;Commune;Commune;Matam/Matam/Agnam Civol/Orefonde;Saint-Louis;Matam;Agnam Civol;CR ORE FONDE;7493;;;;;;;;;;;
-13.71248206;16.01526524;637753;1771051;7213;7213007;Hodio;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;278;Orefonde;;1112010;11120102;Commune;Commune;Matam/Matam/Agnam Civol/Orefonde;Saint-Louis;Matam;Agnam Civol;CR ORE FONDE;7493;8120;105;;;;;;;;;
-13.82446357;16.00962567;625774;1770356;7213;7213008;Loumbal Baladji;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;278;Orefonde;;1112010;11120102;Commune;Commune;Matam/Matam/Agnam Civol/Orefonde;Saint-Louis;Matam;Agnam Civol;CR ORE FONDE;7;;;;;;;;;;;
-13.68643732;16.00092625;640550;1769482;7211;7211004;Agnam Goly;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;276;Agnam Civol;;1112010;11120101;Commune;Commune;Matam/Matam/Agnam Civol/Agnam Civol;Saint-Louis;Matam;Agnam Civol;CR AGNAME CIV;;;;;;;;;;;;
-13.69997611;16.00691973;639097;1770136;7213;7213013;Ouro Mollo;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;278;Orefonde;;1112010;11120102;Commune;Commune;Matam/Matam/Agnam Civol/Orefonde;Saint-Louis;Matam;Agnam Civol;CR ORE FONDE;7493;8;;;;;;;;;;
-13.69997611;16.00691973;639097;1770136;7213;7213012;Ouro Mollo;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;278;Orefonde;;1112010;11120102;Commune;Commune;Matam/Matam/Agnam Civol/Orefonde;Saint-Louis;Matam;Agnam Civol;CR ORE FONDE;7493;8;;;;;;;;;;
-13.67821966;16.0029366;641428;1769710;7211;7211005;Agnam Lidoube;201;SEN;Senegal;9;Matam;28;Matam;72;Agnam Civol;276;Agnam Civol;;1112010;11120101;Commune;Commune;Matam/Matam/Agnam Civol/Agnam Civol;Saint-Louis;Matam;Agnam Civol;CR AGNAME ;;;;;;;;;;;;
-12.95977936;15.44284709;718921;1708346;7123;7123008;Gouriky Coliyabe;201;SEN;Senegal;9;Matam;27;Kanel;70;Orkadiere;273;Orkadiere;;1122010;11220102;Commune;Commune;Matam/Kanel/Orkadiere/Orkadiere;Saint-Louis;Matam;Orkadiere;CR ORKADIERE;1474;;;;;;;;;;;
-12.94571114;15.43727762;720437;1707744;7123;7123009;Gouriky Samba Diom;201;SEN;Senegal;9;Matam;27;Kanel;70;Orkadiere;273;Orkadiere;;1122010;11220102;Commune;Commune;Matam/Kanel/Orkadiere/Orkadiere;Saint-Louis;Matam;Orkadiere;CR ORKADIERE;14;;;;;;;;;;;
-12.94804622;15.38635491;720240;1702106;7123;7123005;Ganguel Soule;201;SEN;Senegal;9;Matam;27;Kanel;70;Orkadiere;273;Orkadiere;;1122010;11220102;Commune;Commune;Matam/Kanel/Orkadiere/Orkadiere;Saint-Louis;Matam;Orkadiere;CR ORKADIERE;14740;1;;;;;;;;;;
-12.96355312;15.45517065;718503;1709706;7112;7112004;Bapalel;201;SEN;Senegal;9;Matam;27;Kanel;71;Ouro Sidy;274;Ndendory;;1122020;11220201;Commune;Commune;Matam/Kanel/Ouro Sidy/Ndendory;Saint-Louis;Matam;Sinthiou Bamambe;CR SINTHIOU BAMAMBE;1;;;;;;;;;;;
-12.96675215;15.48725952;718126;1713254;7112;7112015;Orndolde;201;SEN;Senegal;9;Matam;27;Kanel;71;Ouro Sidy;274;Ndendory;;1122020;11220201;Commune;Commune;Matam/Kanel/Ouro Sidy/Ndendory;Saint-Louis;Matam;Sinthiou Bamambe;CR SINTHIOU BAMAMBE;;;;;;;;;;;;
-12.94718984;15.36253739;720357;1699471;7123;7123004;Djinthiang;201;SEN;Senegal;9;Matam;27;Kanel;70;Orkadiere;273;Orkadiere;;1122010;11220102;Commune;Commune;Matam/Kanel/Orkadiere/Orkadiere;Saint-Louis;Matam;Orkadiere;CR ORKADIERE;14740;1662;;;;;;;;;;
-12.93386745;15.34514671;721806;1697560;7123;7123011;Padalal;201;SEN;Senegal;9;Matam;27;Kanel;70;Orkadiere;273;Orkadiere;;1122010;11220102;Commune;Commune;Matam/Kanel/Orkadiere/Orkadiere;Saint-Louis;Matam;Orkadiere;CR ORKADIERE;14740;16623;2;;;;;;;;;
-12.88052976;15.32225596;727559;1695082;7123;7123002;Barkevy;201;SEN;Senegal;9;Matam;27;Kanel;70;Orkadiere;273;Orkadiere;;1122010;11220102;Commune;Commune;Matam/Kanel/Orkadiere/Orkadiere;Saint-Louis;Matam;Orkadiere;CR ORKADIERE;14740;16623;2;;;;;;;;;
-12.86940433;15.31671069;728760;1694480;7123;7123007;Goumal;201;SEN;Senegal;9;Matam;27;Kanel;70;Orkadiere;273;Orkadiere;;1122010;11220102;Commune;Commune;Matam/Kanel/Orkadiere/Orkadiere;Saint-Louis;Matam;Orkadiere;CR ORKADIERE;14740;16623;21;;;;;;;;;
-12.98791213;15.31307462;716035;1693956;7123;7123015;Vendou Bosseabe;201;SEN;Senegal;9;Matam;27;Kanel;70;Orkadiere;273;Orkadiere;;1122010;11220102;Commune;Commune;Matam/Kanel/Orkadiere/Orkadiere;Saint-Louis;Matam;Orkadiere;CR ORKADIERE;14740;;;;;;;;;;;
-12.95784751;15.28250411;719296;1690603;7123;7123010;Orkadiere;201;SEN;Senegal;9;Matam;27;Kanel;70;Orkadiere;273;Orkadiere;;1122010;11220102;Commune;Commune;Matam/Kanel/Orkadiere/Orkadiere;Saint-Louis;Matam;Orkadiere;CR ORKADIERE;14740;16623;;;;;;;;;;
-12.89886372;15.26790765;725648;1689048;7123;7123001;Ballel;201;SEN;Senegal;9;Matam;27;Kanel;70;Orkadiere;273;Orkadiere;;1122010;11220102;Commune;Commune;Matam/Kanel/Orkadiere/Orkadiere;Saint-Louis;Matam;Orkadiere;CR ORKADIERE;14740;16623;215;;;;;;;;;
