DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
26/11/1983;227;134;track;Bokidiaral;;47128;depuis Decennal, ;19/07/2014;JLF
26/11/1983;208;114;track;Bokilothie ;;40109;depuis Decennal, ;19/07/2014;JLF
26/11/1983;261;130;track;Bokissaboudou;;45762;depuis Decennal, ;19/07/2014;JLF
26/11/1983;281;73;track;Bokolakho;;25832;depuis Decennal, ;19/07/2014;JLF
26/11/1983;204;53;track;Bolibana;;18755;depuis Decennal, ;19/07/2014;JLF
26/11/1983;202;40;track;Bonconto Fouta;;14203;depuis Decennal, ;19/07/2014;JLF
26/11/1983;283;142;track;Borde Diawara;;49984;depuis Decennal, ;19/07/2014;JLF
26/11/1983;222;84;track;Botou;;29623;depuis Decennal, ;19/07/2014;JLF
26/11/1983;175;42;track;Bouba Counda;;14876;depuis Decennal, ;19/07/2014;JLF
26/11/1983;295;117;track;Boubouya;;41246;depuis Decennal, ;19/07/2014;JLF
26/11/1983;213;82;track;Boucaricounda Diallo;;28914;depuis Decennal, ;19/07/2014;JLF
26/11/1983;215;82;track;Boucaricounda Peul;;28916;depuis Decennal, ;19/07/2014;JLF
26/11/1983;207;91;track;Boudou Boundou;;32058;depuis Decennal, ;19/07/2014;JLF
26/11/1983;189;46;track;Boufinto;;16290;depuis Decennal, ;19/07/2014;JLF
26/11/1983;320;12;track;Bougnanto  Kerewane;;4521;depuis Decennal, ;19/07/2014;JLF
26/11/1983;257;117;track;Boula;;41208;depuis Decennal, ;19/07/2014;JLF
26/11/1983;267;135;track;Boulby;;47518;depuis Decennal, ;19/07/2014;JLF
26/11/1983;203;108;track;Boulel;;38004;depuis Decennal, ;19/07/2014;JLF
26/11/1983;272;130;track;Boulel;;45773;depuis Decennal, ;19/07/2014;JLF
26/11/1983;254;124;track;Boulel Baidi Cisse;;43655;depuis Decennal, ;19/07/2014;JLF
26/11/1983;201;56;track;Boulembou;;19802;depuis Decennal, ;19/07/2014;JLF
26/11/1983;185;99;track;Boulimanga Manding;;34836;depuis Decennal, ;19/07/2014;JLF
26/11/1983;184;99;track;Boulimanga Peuhl;;34835;depuis Decennal, ;19/07/2014;JLF
26/11/1983;254;142;track;Boulone Samba Djadji;;49955;depuis Decennal, ;19/07/2014;JLF
26/11/1983;185;150;track;Boulone Seno;;52686;depuis Decennal, ;19/07/2014;JLF
26/11/1983;177;138;track;Bouly Boguel;;48478;depuis Decennal, ;19/07/2014;JLF
26/11/1983;288;56;track;Boumboum Cebbe;;19889;depuis Decennal, ;19/07/2014;JLF
26/11/1983;220;29;track;Boumoune Samaye;;10371;depuis Decennal, ;19/07/2014;JLF
26/11/1983;292;11;track;Boundou Condi;;4143;depuis Decennal, ;19/07/2014;JLF
26/11/1983;309;106;track;Boundou Diohe;;37410;depuis Decennal, ;19/07/2014;JLF
26/11/1983;297;3;track;Boundou Doundouke;;1348;depuis Decennal, ;19/07/2014;JLF
26/11/1983;292;35;track;Bounkoungkoto;;12543;depuis Decennal, ;19/07/2014;JLF
26/11/1983;310;31;track;Bounsankhoba;;11161;depuis Decennal, ;19/07/2014;JLF
26/11/1983;334;56;track;Bountoung;;19935;depuis Decennal, ;19/07/2014;JLF
26/11/1983;334;55;track;Bountoung;;19585;depuis Decennal, ;19/07/2014;JLF
26/11/1983;201;48;track;Bourcounda;;17002;depuis Decennal, ;19/07/2014;JLF
26/11/1983;201;30;track;Bouria ;;10702;depuis Decennal, ;19/07/2014;JLF
26/11/1983;216;77;track;Bouroukou;;27167;depuis Decennal, ;19/07/2014;JLF
26/11/1983;184;43;track;Bourto Lountang;;15235;depuis Decennal, ;19/07/2014;JLF
26/11/1983;255;19;track;Bouthili;;6906;depuis Decennal, ;19/07/2014;JLF
26/11/1983;217;136;track;Boutoudji;;47818;depuis Decennal, ;19/07/2014;JLF
26/11/1983;284;61;track;Boutougoufara;;21635;depuis Decennal, ;19/07/2014;JLF
26/11/1983;187;27;track;Boya;;9638;depuis Decennal, ;19/07/2014;JLF
26/11/1983;259;101;track;Boynguel Bamba;;35610;depuis Decennal, ;19/07/2014;JLF
26/11/1983;192;72;track;Boynguel Ngaba;;25393;depuis Decennal, ;19/07/2014;JLF
26/11/1983;260;102;track;Boynguel Wouro;;35961;depuis Decennal, ;19/07/2014;JLF
26/11/1983;297;28;track;Brandoufary;;10098;depuis Decennal, ;19/07/2014;JLF
26/11/1983;185;47;track;Caminacor Djidere;;16636;depuis Decennal, ;19/07/2014;JLF
26/11/1983;275;25;track;Camp de l'Elant;;9026;depuis Decennal, ;19/07/2014;JLF
26/11/1983;209;70;track;Campement de Chasse;;24710;depuis Decennal, ;19/07/2014;JLF
26/11/1983;225;68;track;Campement de Missirah;;24026;depuis Decennal, ;19/07/2014;JLF
26/11/1983;223;74;track;Cfa Arona Ba;;26124;depuis Decennal, ;19/07/2014;JLF
26/11/1983;223;73;track;Cfa Dioulde Sow;;25774;depuis Decennal, ;19/07/2014;JLF
26/11/1983;174;71;track;Cisse Counda;;25025;depuis Decennal, ;19/07/2014;JLF
26/11/1983;215;137;track;Civiabe Oriental ;;48166;depuis Decennal, ;19/07/2014;JLF
26/11/1983;267;120;track;Civiyabe;;42268;depuis Decennal, ;19/07/2014;JLF
26/11/1983;184;76;track;Colibantang;;26785;depuis Decennal, ;19/07/2014;JLF
26/11/1983;174;21;track;Coulinto;;7525;depuis Decennal, ;19/07/2014;JLF
26/11/1983;170;31;track;Coumamboure Maounde;;11021;depuis Decennal, ;19/07/2014;JLF
26/11/1983;172;22;track;Coumbacara;;7873;depuis Decennal, ;19/07/2014;JLF
26/11/1983;200;49;track;Coumbadiouma;;17351;depuis Decennal, ;19/07/2014;JLF
26/11/1983;205;27;track;Daharatou;;9656;depuis Decennal, ;19/07/2014;JLF
26/11/1983;279;101;track;Dakaba;;35630;depuis Decennal, ;19/07/2014;JLF
26/11/1983;261;89;track;Dakadounghal;;31412;depuis Decennal, ;19/07/2014;JLF
26/11/1983;275;8;track;Dakateli;;3076;depuis Decennal, ;19/07/2014;JLF
