09/08/2012;14.129737;-15.750018;Mus musculus;5;Tiangel-Mala;;depuis Données Dalecky et al.
11/08/2012;14.240121;-16.270377;Mus musculus;5;Tiar (Diattacounda);;depuis Données Dalecky et al.
04/10/2012;13.91127;-12.69637;Mus musculus;5;Tobor;;depuis Données Dalecky et al.
06/10/2012;13.991597;-12.669318;Mus musculus;5;Tomboronkoto;;depuis Données Dalecky et al.
08/10/2012;13.974247;-12.343067;Mus musculus;5;Touba dar Salam;;depuis Données Dalecky et al.
11/10/2012;14.132366;-12.442179;Mus musculus;5;Touba Fall;;depuis Données Dalecky et al.
19/10/2012;14.003396;-13.415544;Mus musculus;5;Touba-Boustane;;depuis Données Dalecky et al.
24/10/2012;14.180207;-12.758337;Mus musculus;5;Toubanding;;depuis Données Dalecky et al.
27/10/2012;14.098011;-12.608496;Mus musculus;5;Toube-Fall;;depuis Données Dalecky et al.
12/01/2013;14.351655;-12.401762;Mus musculus;5;Toucouleur Djidiery;;depuis Données Dalecky et al.
18/01/2013;14.184215;-12.71569;Mus musculus;5;Tourimé;;depuis Données Dalecky et al.
21/01/2013;13.890738;-13.459386;Mus musculus;5;Treish;;depuis Données Dalecky et al.
06/02/2013;13.690765;-13.1731;Mus musculus;5;Tuabou;;depuis Données Dalecky et al.
09/02/2013;13.8033485;-12.7153085;Mus musculus;5;Velingara;;depuis Données Dalecky et al.
12/02/2013;13.679175;-12.661047;Mus musculus;5;Vélingara;;depuis Données Dalecky et al.
14/02/2013;13.3979745;-12.4857685;Mus musculus;5;Vélingara II;;depuis Données Dalecky et al.
05/03/2013;15.625727;-16.251872;Mus musculus;5;Village 7 (Touba Sine);;depuis Données Dalecky et al.
22/03/2013;16.513654;-14.431893;Mus musculus;5;Warang;;depuis Données Dalecky et al.
29/03/2013;16.336847;-14.220482;Mus musculus;5;Wassadou;;depuis Données Dalecky et al.
05/04/2013;16.062953;-13.913822;Mus musculus;5;Wendou-Loumbol;;depuis Données Dalecky et al.
05/04/2013;15.980607;-13.914124;Mus musculus;5;Wouro Thierno;;depuis Données Dalecky et al.
11/04/2013;15.463697;-13.539967;Mus musculus;5;Yaféra;;depuis Données Dalecky et al.
25/10/2013;13.471019;-13.716215;Mus musculus;5;Yamong;;depuis Données Dalecky et al.
26/10/2013;13.256029;-13.905836;Mus musculus;5;Yonoféré;;depuis Données Dalecky et al.
23/11/2013;12.557459;-12.197731;Mus musculus;5;Yonoféré (Dialloubé);;depuis Données Dalecky et al.
11/01/2014;12.4564;-16.64;Mus musculus;5;Yonoféré (Nakara);;depuis Données Dalecky et al.
17/01/2014;12.668729;-16.251157;Mus musculus;5;Yonoféré (Sinthiou);;depuis Données Dalecky et al.
20/01/2014;12.833965;-15.976016;Mus musculus;5;Youpé Hamady;;depuis Données Dalecky et al.
02/02/2014;14.207865;-14.543091;Mus musculus;5;Youppé Hamady;;depuis Données Dalecky et al.
02/01/1980;294;139;Rattus rattus;5;Bakel;;
02/01/1980;-16.5790323;13.4548761;Rattus rattus;5;Banjul;;
02/01/1980;-16.232655;12.801569;Rattus rattus;5;Bignona;;
02/01/1980;55;167;Rattus rattus;5;Coki Gueye;;
02/01/1980;113;238;Rattus rattus;5;Dagana;;
02/01/1980;113;171;Rattus rattus;5;Dahra;;
02/01/1980;73;132;Rattus rattus;5;Diourbel;;
02/01/1980;-15.6002024;13.5722578;Rattus rattus;5;Farafenni;;
02/01/1980;63;114;Rattus rattus;5;Fatick;;
02/01/1980;-16.4670909;14.1240756;Rattus rattus;5;Foundiougne;;
02/01/1980;207;213;Rattus rattus;5;Galoya;;
02/01/1980;-15.8722222;12.5777778;Rattus rattus;5;Goudomp;;
02/01/1980;-14.7695962;13.5336211;Rattus rattus;5;Janjanbureh;;
02/01/1980;-15.2194808;14.3466477;Rattus rattus;5;Kaffrine;;
02/01/1980;-16.742482;12.933411;Rattus rattus;5;Kafountine;;
02/01/1980;82;103;Rattus rattus;5;Kaolack;;
02/01/1980;343;121;Rattus rattus;5;Kayes;;
02/01/1980;-11.433;14.45;Rattus rattus;5;Kayes-Wiki;;
02/01/1980;61;173;Rattus rattus;5;Kebemer;;
02/01/1980;-12.1747077;12.5604607;Rattus rattus;5;Kedougou;;
02/01/1980;-12.211882;14.458112;Rattus rattus;5;Kidira;;
02/01/1980;298;121;Rattus rattus;5;Kidira;;
