DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;COMMENT;date ajout;resp. ajout;;
01/01/1980;46;23;road;Kafr-Tamb;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;46;58;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;47;8;road;Kold-Diao;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;47;11;road;Kold-Veli;RD;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;47;22;road;Kafr-Tamb;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;47;57;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;47;58;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;48;8;road;Diao-Tamb;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;48;11;road;Kold-Veli;RD;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;48;22;road;Kafr-Tamb;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;48;56;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;48;57;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;49;8;road;Diao-Tamb;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;49;11;road;Diao-Tamb;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;49;22;road;Kafr-Tamb;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;49;56;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;50;9;road;Diao-Tamb;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;50;10;road;Diao-Tamb;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;50;12;road;Diao-Tamb;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;50;21;road;Kafr-Tamb;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;50;55;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;51;13;road;Diao-Tamb;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;51;21;road;Kafr-Tamb;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;51;54;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;51;55;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;52;13;road;Diao-Tamb;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;52;21;road;Kafr-Tamb;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;52;53;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;53;12;road;Tamb-Medi;RD;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;53;13;road;Diao-Tamb;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;53;14;road;Diao-Tamb;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;53;15;road;Diao-Tamb;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;53;21;road;Kafr-Tamb;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;53;53;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;54;11;road;Tamb-Medi;RD;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;54;16;road;Diao-Tamb;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;54;21;road;Kafr-Tamb;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;54;53;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;55;17;road;Diao-Tamb;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;55;18;road;Diao-Tamb;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;55;19;road;Diao-Tamb;N6;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;55;20;road;Kafr-Tamb;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;55;52;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;55;53;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;56;18;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;56;19;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;56;52;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;57;17;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;57;51;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;58;16;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;58;50;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;59;48;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;59;49;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;60;14;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;60;46;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;60;47;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;61;14;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;61;45;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;61;47;road;Podo-Mata;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;62;44;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;62;45;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;63;43;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;64;43;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;65;40;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;65;41;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;65;42;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;66;39;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;67;39;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;68;39;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;69;38;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;70;38;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;71;37;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1980;72;37;road;Mata-Bake;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
04/01/1980;0;34;truck;910;;Hors GNT 60% de grille gravitaire;28/05/2016;JLF;;
04/01/1980;0;34;truck;303;GNT-HEAVY;50% de GNT à partir de 40% de grille gravitaire ;28/05/2016;JLF;;
04/01/1980;0;34;truck;182;GNT-MEDIUM;30% de GNT à partir de 40% de grille gravitaire ;28/05/2016;JLF;;
04/01/1980;0;34;truck;197;GNT-WEAK;20% de GNT à partir de 40% de grille gravitaire ;28/05/2016;JLF;;
01/01/1988;16;28;population;Fatick;18400;source : atlas jeune afrique sénégal 2000;07/07/2015;PAM;;
01/01/1990;0;34;population;Dakar;1571614;à partir de grille gravitaire;25/05/2016;J. Le Fur;;
01/01/1990;4;34;population;Rufisque;142340;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;7;30;population;Mbour;76751;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;8;35;population;Thies;175465;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;10;37;population;Tivaouane;27117;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;13;16;population;Banjul;42326;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;14;53;population;Saint-Louis;113917;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;15;26;population;Foundiougne;3354;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;17;3;population;Ziguinchor;124283;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;18;33;population;Diourbel;76548;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;18;47;population;Louga;52057;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;20;26;population;Kaolack;150961;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;23;36;population;Touba-Mbacke;187294;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;26;59;population;Richard-Toll;29611;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;27;5;population;Sedhiou;13212;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;28;25;population;Kaffrine;16957;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;31;60;population;Dagana;15638;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;34;44;population;Linguere;9824;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;37;8;population;Kolda;34337;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;37;61;population;Podor;7469;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;39;16;population;Janjanbureh;2813;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;54;11;population;Medina-Gounass;21619;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;55;20;population;Tambacounda;41885;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;61;47;population;Matam;10722;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;72;37;population;Bakel;7959;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;76;3;population;Kedougou;11216;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/1990;87;30;population;Kayes/Bko;405249;à partir de grille gravitaire;25/05/2016;J. Le Fur;;
04/01/1990;0;34;truck;745;;Hors GNT 70% de grille gravitaire;28/05/2016;JLF;;
04/01/1990;0;34;truck;160;GNT-HEAVY;50% de GNT à partir de 30% de grille gravitaire ;28/05/2016;JLF;;
04/01/1990;0;34;truck;96;GNT-MEDIUM;30% de GNT à partir de 30% de grille gravitaire ;28/05/2016;JLF;;
04/01/1990;0;34;truck;121;GNT-WEAK;20% de GNT à partir de 30% de grille gravitaire ;28/05/2016;JLF;;
01/01/1996;59;15;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;62;13;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;63;13;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;64;12;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;65;12;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;66;12;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;67;12;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;68;11;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;69;10;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;70;10;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;71;10;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;72;9;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;73;8;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;74;7;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;75;5;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;75;6;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;76;3;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1996;76;4;road;Tamb-Kedo;N7;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/1998;16;28;population;Fatick;34043;source : atlas jeune afrique sénégal 2000;07/07/2015;PAM;;
01/01/2000;0;34;population;Dakar;2200000;à partir de grille gravitaire;25/05/2016;J. Le Fur;;
01/01/2000;4;34;population;Rufisque;143821;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;7;30;population;Mbour;153503;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;8;35;population;Thies;237849;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;10;37;population;Tivaouane;38213;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;13;16;population;Banjul;35061;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;14;53;population;Saint-Louis;154555;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;15;26;population;Foundiougne;4935;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;17;3;population;Ziguinchor;153269;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;18;33;population;Diourbel;95984;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;18;47;population;Louga;73662;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;20;26;population;Kaolack;172305;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;23;36;population;Touba-Mbacke;512283;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;26;59;population;Richard-Toll;42621;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;27;5;population;Sedhiou;18465;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;28;25;population;Kaffrine;25768;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;31;60;population;Dagana;18205;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;34;44;population;Linguere;11667;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;37;8;population;Kolda;53921;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;37;61;population;Podor;9472;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;39;16;population;Janjanbureh;3466;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;54;11;population;Medina-Gounass;27402;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;55;20;population;Tambacounda;67051;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;61;47;population;Matam;14620;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;72;37;population;Bakel;9745;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;76;3;population;Kedougou;14686;à partir de grille gravitaire;20/08/2014;J. Le Fur;;
01/01/2000;87;30;population;Kayes/Bko;719460;à partir de grille gravitaire;25/05/2016;J. Le Fur;;
01/01/2000;8;33;road;Mbou-Thie;RD;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;8;34;road;Mbou-Thie;RD;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;55;21;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;56;21;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;57;22;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;58;22;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;58;23;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;59;23;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;60;23;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;61;24;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;62;24;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;63;24;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;64;25;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;65;25;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;66;25;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;67;26;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;68;26;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;69;27;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;70;27;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;71;28;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;72;28;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;72;36;road;Bake-Kidi;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;73;28;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;73;34;road;Bake-Kidi;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;73;35;road;Bake-Kidi;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;74;29;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;74;33;road;Bake-Kidi;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;75;30;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;75;32;road;Bake-Kidi;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;76;30;road;Tamb-Kidi;N1;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
01/01/2000;76;31;road;Bake-Kidi;N2;à partir de Atlas VanChi, Lombard&Ninot, 2036, 20150331-bitumage.pdf;10/12/2014;JLF,JMD&PH;;
04/01/2000;0;34;truck;2968;;Hors GNT 80% de grille gravitaire;28/05/2016;JLF;;
