DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
26/11/1983;153;33;road;Dantila;;11874;;19/07/2014;JLF
26/11/1983;116;16;road;Dapdapass;;5887;;19/07/2014;JLF
26/11/1983;129;118;road;Dar Es Salam;;41600;;19/07/2014;JLF
26/11/1983;52;80;road;Dar Salam;;28223;;19/07/2014;JLF
26/11/1983;131;90;road;Dar Salam;;31802;;19/07/2014;JLF
26/11/1983;160;13;road;Dar Salam;;4881;;19/07/2014;JLF
26/11/1983;31;35;road;Dar Salam Cherif;;12452;;19/07/2014;JLF
26/11/1983;9;41;road;Dar Salam Mamadou;;14530;;19/07/2014;JLF
26/11/1983;109;61;road;Dara;;21630;;19/07/2014;JLF
26/11/1983;33;27;road;Dara Labe;;9654;;19/07/2014;JLF
26/11/1983;35;112;road;Darou  Hidjiratou;;39406;;19/07/2014;JLF
26/11/1983;8;87;road;Darou Fall;;30629;;19/07/2014;JLF
26/11/1983;36;40;road;Darou Idjiratou;;14207;;19/07/2014;JLF
26/11/1983;4;104;road;Darou Ndiayene;;36575;;19/07/2014;JLF
26/11/1983;4;123;road;Darou Rakhmane;;43225;;19/07/2014;JLF
26/11/1983;25;45;road;Darou Salam ;;15946;;19/07/2014;JLF
26/11/1983;32;43;road;Darou Salam Djidere;;15253;;19/07/2014;JLF
26/11/1983;1;89;road;Darou Salam Ii Sine;;31322;;19/07/2014;JLF
26/11/1983;38;58;road;Darou Salam Manda;;20509;;19/07/2014;JLF
26/11/1983;0;122;road;Darou Salam Payar;;42871;;19/07/2014;JLF
26/11/1983;47;67;road;Darsalam;;23668;;19/07/2014;JLF
26/11/1983;84;63;road;Darsalam;;22305;;19/07/2014;JLF
26/11/1983;87;110;road;Darsalam;;38758;;19/07/2014;JLF
26/11/1983;97;18;road;Darsalam;;6568;;19/07/2014;JLF
26/11/1983;27;40;road;Darsalam Bocar;;14198;;19/07/2014;JLF
26/11/1983;121;31;road;Darsalam Dalaba;;11142;;19/07/2014;JLF
26/11/1983;73;53;road;Darsalam Fode;;18794;;19/07/2014;JLF
26/11/1983;46;72;road;Dassilam;;25417;;19/07/2014;JLF
26/11/1983;92;16;road;Dathiemy;;5863;;19/07/2014;JLF
26/11/1983;30;103;road;Dawady Meissa Pathe;;36251;;19/07/2014;JLF
26/11/1983;169;43;road;Daworola;;15390;;19/07/2014;JLF
26/11/1983;47;99;road;Dayfou;;34868;;19/07/2014;JLF
26/11/1983;65;95;road;Daytanghel;;33486;;19/07/2014;JLF
26/11/1983;129;112;road;Debou Diaoule;;39500;;19/07/2014;JLF
26/11/1983;133;132;road;Deboukoule;;46504;;19/07/2014;JLF
26/11/1983;129;132;road;Dedji;;46500;;19/07/2014;JLF
26/11/1983;43;42;road;Demba Coumba;;14914;;19/07/2014;JLF
26/11/1983;45;34;road;Demba Niama;;12116;;19/07/2014;JLF
26/11/1983;93;82;road;Dembacoli;;28964;;19/07/2014;JLF
26/11/1983;5;68;road;Demboube;;23976;;19/07/2014;JLF
26/11/1983;40;51;road;Demescounda;;18061;;19/07/2014;JLF
26/11/1983;11;21;road;Demoussor;;7532;;19/07/2014;JLF
26/11/1983;115;140;road;Diabal;;49286;;19/07/2014;JLF
26/11/1983;161;13;road;Diaberi;;4882;;19/07/2014;JLF
26/11/1983;43;74;road;Diadalla;;26114;;19/07/2014;JLF
26/11/1983;17;86;road;Diagle  Ndawene;;30288;;19/07/2014;JLF
26/11/1983;6;87;road;Diagle Sine;;30627;;19/07/2014;JLF
26/11/1983;16;72;road;Diaka Ba;;25387;;19/07/2014;JLF
26/11/1983;160;26;road;Diakha Madina;;9431;;19/07/2014;JLF
26/11/1983;137;28;road;Diakhaba;;10108;;19/07/2014;JLF
26/11/1983;74;57;road;Diakhaba Peulh;;20195;;19/07/2014;JLF
26/11/1983;145;53;road;Diakhaling;;18866;;19/07/2014;JLF
26/11/1983;43;21;road;Dialadiang;;7564;;19/07/2014;JLF
26/11/1983;17;49;road;Dialaka;;17338;;19/07/2014;JLF
26/11/1983;18;40;road;Dialakegny;;14189;;19/07/2014;JLF
26/11/1983;79;59;road;Dialamakhan;;20900;;19/07/2014;JLF
26/11/1983;16;28;road;Dialambere;;9987;;19/07/2014;JLF
26/11/1983;23;76;road;Dialassaba Djoute;;26794;;19/07/2014;JLF
26/11/1983;22;74;road;Dialassaba Peulh;;26093;;19/07/2014;JLF
26/11/1983;23;71;road;Dialassaba Sarakhole;;25044;;19/07/2014;JLF
26/11/1983;131;12;road;Dialaya;;4502;;19/07/2014;JLF
26/11/1983;130;127;road;Dialiguel;;44751;;19/07/2014;JLF
26/11/1983;52;89;road;Dialoube;;31373;;19/07/2014;JLF
26/11/1983;31;85;road;Diam Diam Ndawene;;29952;;19/07/2014;JLF
26/11/1983;53;98;road;Diamaguene;;34524;;19/07/2014;JLF
26/11/1983;3;81;road;Diamaguene Sine;;28524;;19/07/2014;JLF
26/11/1983;127;70;road;Diambourdala;;24798;;19/07/2014;JLF
26/11/1983;120;115;road;Diamweli Pathe;;40541;;19/07/2014;JLF
26/11/1983;28;32;road;Diamwelly Mamadou;;11399;;19/07/2014;JLF
26/11/1983;25;51;road;Diamwelly Pathe;;18046;;19/07/2014;JLF
26/11/1983;107;149;road;Diamwely;;52428;;19/07/2014;JLF
26/11/1983;54;100;road;Diamwely Diallo;;35225;;19/07/2014;JLF
26/11/1983;59;72;road;Diamwely II;;25430;;19/07/2014;JLF
26/11/1983;93;69;road;Diana;;24414;;19/07/2014;JLF
26/11/1983;42;22;road;Dianah;;7913;;19/07/2014;JLF
