X;Y;DATE;CELL_ID;EVENT;VALUE;COMMENT
45;3;01/01/1923;313;bioClimate;0
46;3;01/01/1923;314;bioClimate;0
47;3;01/01/1923;315;bioClimate;0
48;3;01/01/1923;316;bioClimate;0
49;3;01/01/1923;317;bioClimate;0
50;3;01/01/1923;318;bioClimate;0
51;3;01/01/1923;319;bioClimate;0
52;3;01/01/1923;320;bioClimate;0
53;3;01/01/1923;321;bioClimate;0
54;3;01/01/1923;322;bioClimate;0
55;3;01/01/1923;323;bioClimate;0
56;3;01/01/1923;324;bioClimate;0
57;3;01/01/1923;325;bioClimate;0
58;3;01/01/1923;326;bioClimate;0
59;3;01/01/1923;327;bioClimate;0
60;3;01/01/1923;328;bioClimate;0
61;3;01/01/1923;329;bioClimate;0
62;3;01/01/1923;330;bioClimate;0
63;3;01/01/1923;331;bioClimate;0
64;3;01/01/1923;332;bioClimate;9
65;3;01/01/1923;333;bioClimate;9
66;3;01/01/1923;334;bioClimate;9
67;3;01/01/1923;335;bioClimate;9
68;3;01/01/1923;336;bioClimate;9
69;3;01/01/1923;337;bioClimate;9
70;3;01/01/1923;338;bioClimate;9
71;3;01/01/1923;339;bioClimate;9
72;3;01/01/1923;340;bioClimate;9
73;3;01/01/1923;341;bioClimate;9
74;3;01/01/1923;342;bioClimate;9
75;3;01/01/1923;343;bioClimate;9
76;3;01/01/1923;344;bioClimate;9
77;3;01/01/1923;345;bioClimate;9
78;3;01/01/1923;346;bioClimate;9
79;3;01/01/1923;347;bioClimate;9
80;3;01/01/1923;348;bioClimate;9
81;3;01/01/1923;349;bioClimate;9
82;3;01/01/1923;350;bioClimate;9
83;3;01/01/1923;351;bioClimate;9
84;3;01/01/1923;352;bioClimate;9
85;3;01/01/1923;353;bioClimate;9
86;3;01/01/1923;354;bioClimate;9
87;3;01/01/1923;355;bioClimate;9
88;3;01/01/1923;356;bioClimate;9
0;4;01/01/1923;357;bioClimate;0
1;4;01/01/1923;358;bioClimate;0
2;4;01/01/1923;359;bioClimate;0
3;4;01/01/1923;360;bioClimate;0
4;4;01/01/1923;361;bioClimate;0
5;4;01/01/1923;362;bioClimate;0
6;4;01/01/1923;363;bioClimate;0
7;4;01/01/1923;364;bioClimate;0
8;4;01/01/1923;365;bioClimate;0
9;4;01/01/1923;366;bioClimate;0
10;4;01/01/1923;367;bioClimate;0
11;4;01/01/1923;368;bioClimate;8
12;4;01/01/1923;369;bioClimate;8
13;4;01/01/1923;370;bioClimate;8
14;4;01/01/1923;371;bioClimate;8
15;4;01/01/1923;372;bioClimate;8
16;4;01/01/1923;373;bioClimate;8
17;4;01/01/1923;374;bioClimate;8
18;4;01/01/1923;375;bioClimate;8
19;4;01/01/1923;376;bioClimate;8
20;4;01/01/1923;377;bioClimate;8
21;4;01/01/1923;378;bioClimate;8
22;4;01/01/1923;379;bioClimate;8
23;4;01/01/1923;380;bioClimate;8
24;4;01/01/1923;381;bioClimate;9
25;4;01/01/1923;382;bioClimate;9
26;4;01/01/1923;383;bioClimate;9
27;4;01/01/1923;384;bioClimate;9
28;4;01/01/1923;385;bioClimate;9
29;4;01/01/1923;386;bioClimate;9
30;4;01/01/1923;387;bioClimate;9
31;4;01/01/1923;388;bioClimate;9
32;4;01/01/1923;389;bioClimate;0
33;4;01/01/1923;390;bioClimate;0
34;4;01/01/1923;391;bioClimate;0
35;4;01/01/1923;392;bioClimate;0
36;4;01/01/1923;393;bioClimate;0
37;4;01/01/1923;394;bioClimate;0
38;4;01/01/1923;395;bioClimate;0
39;4;01/01/1923;396;bioClimate;0
40;4;01/01/1923;397;bioClimate;0
41;4;01/01/1923;398;bioClimate;0
42;4;01/01/1923;399;bioClimate;0
43;4;01/01/1923;400;bioClimate;0
44;4;01/01/1923;401;bioClimate;0
45;4;01/01/1923;402;bioClimate;0
46;4;01/01/1923;403;bioClimate;0
47;4;01/01/1923;404;bioClimate;0
48;4;01/01/1923;405;bioClimate;0
49;4;01/01/1923;406;bioClimate;0
50;4;01/01/1923;407;bioClimate;0
51;4;01/01/1923;408;bioClimate;0
52;4;01/01/1923;409;bioClimate;0
53;4;01/01/1923;410;bioClimate;0
54;4;01/01/1923;411;bioClimate;0
55;4;01/01/1923;412;bioClimate;0
56;4;01/01/1923;413;bioClimate;0
57;4;01/01/1923;414;bioClimate;0
58;4;01/01/1923;415;bioClimate;0
59;4;01/01/1923;416;bioClimate;0
60;4;01/01/1923;417;bioClimate;0
61;4;01/01/1923;418;bioClimate;0
62;4;01/01/1923;419;bioClimate;0
63;4;01/01/1923;420;bioClimate;0
64;4;01/01/1923;421;bioClimate;9
65;4;01/01/1923;422;bioClimate;9
66;4;01/01/1923;423;bioClimate;9
67;4;01/01/1923;424;bioClimate;9
68;4;01/01/1923;425;bioClimate;9
69;4;01/01/1923;426;bioClimate;9
70;4;01/01/1923;427;bioClimate;9
71;4;01/01/1923;428;bioClimate;9
72;4;01/01/1923;429;bioClimate;9
73;4;01/01/1923;430;bioClimate;9
74;4;01/01/1923;431;bioClimate;9
75;4;01/01/1923;432;bioClimate;9
76;4;01/01/1923;433;bioClimate;9
77;4;01/01/1923;434;bioClimate;9
78;4;01/01/1923;435;bioClimate;9
79;4;01/01/1923;436;bioClimate;9
80;4;01/01/1923;437;bioClimate;9
81;4;01/01/1923;438;bioClimate;9
82;4;01/01/1923;439;bioClimate;9
83;4;01/01/1923;440;bioClimate;9
84;4;01/01/1923;441;bioClimate;9
85;4;01/01/1923;442;bioClimate;9
86;4;01/01/1923;443;bioClimate;9
87;4;01/01/1923;444;bioClimate;9
88;4;01/01/1923;445;bioClimate;0
0;5;01/01/1923;446;bioClimate;0
1;5;01/01/1923;447;bioClimate;0
2;5;01/01/1923;448;bioClimate;0
3;5;01/01/1923;449;bioClimate;0
4;5;01/01/1923;450;bioClimate;0
5;5;01/01/1923;451;bioClimate;0
6;5;01/01/1923;452;bioClimate;0
7;5;01/01/1923;453;bioClimate;0
8;5;01/01/1923;454;bioClimate;0
9;5;01/01/1923;455;bioClimate;0
10;5;01/01/1923;456;bioClimate;8
11;5;01/01/1923;457;bioClimate;8
12;5;01/01/1923;458;bioClimate;8
13;5;01/01/1923;459;bioClimate;8
14;5;01/01/1923;460;bioClimate;8
15;5;01/01/1923;461;bioClimate;8
16;5;01/01/1923;462;bioClimate;8
17;5;01/01/1923;463;bioClimate;8
18;5;01/01/1923;464;bioClimate;8
19;5;01/01/1923;465;bioClimate;8
20;5;01/01/1923;466;bioClimate;8
21;5;01/01/1923;467;bioClimate;8
22;5;01/01/1923;468;bioClimate;8
23;5;01/01/1923;469;bioClimate;9
24;5;01/01/1923;470;bioClimate;9
25;5;01/01/1923;471;bioClimate;9
26;5;01/01/1923;472;bioClimate;9
27;5;01/01/1923;473;bioClimate;9
28;5;01/01/1923;474;bioClimate;9
29;5;01/01/1923;475;bioClimate;9
30;5;01/01/1923;476;bioClimate;9
31;5;01/01/1923;477;bioClimate;9
32;5;01/01/1923;478;bioClimate;9
33;5;01/01/1923;479;bioClimate;9
34;5;01/01/1923;480;bioClimate;9
35;5;01/01/1923;481;bioClimate;9
36;5;01/01/1923;482;bioClimate;9
37;5;01/01/1923;483;bioClimate;9
38;5;01/01/1923;484;bioClimate;9
39;5;01/01/1923;485;bioClimate;9
40;5;01/01/1923;486;bioClimate;9
41;5;01/01/1923;487;bioClimate;9
42;5;01/01/1923;488;bioClimate;9
43;5;01/01/1923;489;bioClimate;9
44;5;01/01/1923;490;bioClimate;9
45;5;01/01/1923;491;bioClimate;9
46;5;01/01/1923;492;bioClimate;9
47;5;01/01/1923;493;bioClimate;9
48;5;01/01/1923;494;bioClimate;9
49;5;01/01/1923;495;bioClimate;9
50;5;01/01/1923;496;bioClimate;9
51;5;01/01/1923;497;bioClimate;9
52;5;01/01/1923;498;bioClimate;9
53;5;01/01/1923;499;bioClimate;9
54;5;01/01/1923;500;bioClimate;9
55;5;01/01/1923;501;bioClimate;9
56;5;01/01/1923;502;bioClimate;9
57;5;01/01/1923;503;bioClimate;9
58;5;01/01/1923;504;bioClimate;9
59;5;01/01/1923;505;bioClimate;9
60;5;01/01/1923;506;bioClimate;9
61;5;01/01/1923;507;bioClimate;9
62;5;01/01/1923;508;bioClimate;9
